MAZ,TAZ,PUMA,REGION,DISTRICT,REGION2,DISTRICT2
2218,32,1302,Cobb,6,Cobb,6
2219,32,1302,Cobb,6,Cobb,6
2220,32,1302,Cobb,6,Cobb,6
2221,32,1302,Cobb,6,Cobb,6
2222,32,1302,Cobb,6,Cobb,6
2223,32,1302,Cobb,6,Cobb,6
2224,32,1302,Cobb,6,Cobb,6
2225,32,1302,Cobb,6,Cobb,6
2226,32,1302,Cobb,6,Cobb,6
2227,32,1302,Cobb,6,Cobb,6
2228,32,1302,Cobb,6,Cobb,6
2229,32,1302,Cobb,6,Cobb,6
2230,32,1302,Cobb,6,Cobb,6
2231,32,1302,Cobb,6,Cobb,6
2232,32,1302,Cobb,6,Cobb,6
2233,32,1302,Cobb,6,Cobb,6
2234,32,1302,Cobb,6,Cobb,6
2235,32,1302,Cobb,6,Cobb,6
2236,32,1302,Cobb,6,Cobb,6
2237,32,1302,Cobb,6,Cobb,6
2238,32,1302,Cobb,6,Cobb,6
2239,32,1302,Cobb,6,Cobb,6
2240,32,1302,Cobb,6,Cobb,6
2241,32,1302,Cobb,6,Cobb,6
2242,32,1302,Cobb,6,Cobb,6
2243,32,1302,Cobb,6,Cobb,6
2244,32,1302,Cobb,6,Cobb,6
2245,32,1302,Cobb,6,Cobb,6
2246,32,1302,Cobb,6,Cobb,6
2247,32,1302,Cobb,6,Cobb,6
2248,32,1302,Cobb,6,Cobb,6
2249,32,1302,Cobb,6,Cobb,6
2250,32,1302,Cobb,6,Cobb,6
2251,32,1302,Cobb,6,Cobb,6
2252,32,1302,Cobb,6,Cobb,6
2253,32,1302,Cobb,6,Cobb,6
2254,32,1302,Cobb,6,Cobb,6
2255,32,1302,Cobb,6,Cobb,6
2256,32,1302,Cobb,6,Cobb,6
2257,32,1302,Cobb,6,Cobb,6
2258,32,1302,Cobb,6,Cobb,6
2259,32,1302,Cobb,6,Cobb,6
2260,32,1302,Cobb,6,Cobb,6
2261,32,1302,Cobb,6,Cobb,6
2262,32,1302,Cobb,6,Cobb,6
2263,32,1302,Cobb,6,Cobb,6
2264,32,1302,Cobb,6,Cobb,6
2265,32,1302,Cobb,6,Cobb,6
2266,32,1302,Cobb,6,Cobb,6
2267,32,1302,Cobb,6,Cobb,6
2268,32,1302,Cobb,6,Cobb,6
2269,32,1302,Cobb,6,Cobb,6
2270,32,1302,Cobb,6,Cobb,6
2271,32,1302,Cobb,6,Cobb,6
2272,32,1302,Cobb,6,Cobb,6
2273,32,1302,Cobb,6,Cobb,6
2274,32,1302,Cobb,6,Cobb,6
2275,32,1302,Cobb,6,Cobb,6
2276,32,1302,Cobb,6,Cobb,6
2277,32,1302,Cobb,6,Cobb,6
2278,32,1302,Cobb,6,Cobb,6
2279,32,1302,Cobb,6,Cobb,6
2280,32,1302,Cobb,6,Cobb,6
2281,32,1302,Cobb,6,Cobb,6
2282,32,1302,Cobb,6,Cobb,6
2283,32,1302,Cobb,6,Cobb,6
2284,32,1302,Cobb,6,Cobb,6
2285,32,1302,Cobb,6,Cobb,6
2286,32,1302,Cobb,6,Cobb,6
2287,32,1302,Cobb,6,Cobb,6
2288,32,1302,Cobb,6,Cobb,6
2289,32,1302,Cobb,6,Cobb,6
2290,32,1302,Cobb,6,Cobb,6
2291,32,1302,Cobb,6,Cobb,6
2292,32,1302,Cobb,6,Cobb,6
2293,32,1302,Cobb,6,Cobb,6
2294,32,1302,Cobb,6,Cobb,6
2295,32,1302,Cobb,6,Cobb,6
2296,32,1302,Cobb,6,Cobb,6
2297,32,1302,Cobb,6,Cobb,6
2298,32,1302,Cobb,6,Cobb,6
2299,32,1302,Cobb,6,Cobb,6
2300,32,1302,Cobb,6,Cobb,6
2301,32,1302,Cobb,6,Cobb,6
2302,32,1302,Cobb,6,Cobb,6
2303,32,1302,Cobb,6,Cobb,6
2304,35,1303,Cobb,6,Cobb,6
2305,35,1303,Cobb,6,Cobb,6
2306,35,1303,Cobb,6,Cobb,6
2307,35,1303,Cobb,6,Cobb,6
2308,35,1303,Cobb,6,Cobb,6
2309,35,1303,Cobb,6,Cobb,6
2310,35,1303,Cobb,6,Cobb,6
2311,35,1303,Cobb,6,Cobb,6
2312,35,1303,Cobb,6,Cobb,6
2313,35,1303,Cobb,6,Cobb,6
2314,35,1303,Cobb,6,Cobb,6
2315,35,1303,Cobb,6,Cobb,6
2316,35,1303,Cobb,6,Cobb,6
2317,35,1303,Cobb,6,Cobb,6
2318,35,1303,Cobb,6,Cobb,6
2319,35,1303,Cobb,6,Cobb,6
2320,35,1303,Cobb,6,Cobb,6
2321,35,1303,Cobb,6,Cobb,6
2322,35,1303,Cobb,6,Cobb,6
2323,35,1303,Cobb,6,Cobb,6
2324,35,1303,Cobb,6,Cobb,6
2325,35,1303,Cobb,6,Cobb,6
2326,35,1303,Cobb,6,Cobb,6
2327,35,1303,Cobb,6,Cobb,6
2328,35,1303,Cobb,6,Cobb,6
2329,35,1303,Cobb,6,Cobb,6
2330,35,1303,Cobb,6,Cobb,6
2331,35,1303,Cobb,6,Cobb,6
2332,35,1303,Cobb,6,Cobb,6
2333,35,1303,Cobb,6,Cobb,6
2334,35,1303,Cobb,6,Cobb,6
2335,35,1303,Cobb,6,Cobb,6
2336,35,1303,Cobb,6,Cobb,6
2337,35,1303,Cobb,6,Cobb,6
2338,35,1303,Cobb,6,Cobb,6
2339,35,1303,Cobb,6,Cobb,6
2340,35,1303,Cobb,6,Cobb,6
2341,35,1303,Cobb,6,Cobb,6
2342,35,1303,Cobb,6,Cobb,6
2343,35,1303,Cobb,6,Cobb,6
2344,35,1303,Cobb,6,Cobb,6
2345,35,1303,Cobb,6,Cobb,6
2346,35,1303,Cobb,6,Cobb,6
2347,35,1303,Cobb,6,Cobb,6
2348,35,1303,Cobb,6,Cobb,6
2349,35,1303,Cobb,6,Cobb,6
2350,35,1303,Cobb,6,Cobb,6
2351,35,1303,Cobb,6,Cobb,6
2352,35,1303,Cobb,6,Cobb,6
2353,35,1303,Cobb,6,Cobb,6
2354,35,1303,Cobb,6,Cobb,6
2355,35,1303,Cobb,6,Cobb,6
2356,35,1303,Cobb,6,Cobb,6
2357,35,1303,Cobb,6,Cobb,6
2358,35,1303,Cobb,6,Cobb,6
2359,35,1303,Cobb,6,Cobb,6
2360,35,1303,Cobb,6,Cobb,6
2361,35,1303,Cobb,6,Cobb,6
2362,35,1303,Cobb,6,Cobb,6
2363,35,1303,Cobb,6,Cobb,6
2364,35,1303,Cobb,6,Cobb,6
2365,35,1303,Cobb,6,Cobb,6
2366,35,1303,Cobb,6,Cobb,6
2367,35,1303,Cobb,6,Cobb,6
2368,35,1303,Cobb,6,Cobb,6
2369,35,1303,Cobb,6,Cobb,6
2370,35,1303,Cobb,6,Cobb,6
2371,35,1303,Cobb,6,Cobb,6
2372,35,1303,Cobb,6,Cobb,6
2373,35,1303,Cobb,6,Cobb,6
2374,35,1303,Cobb,6,Cobb,6
2375,35,1303,Cobb,6,Cobb,6
2376,35,1303,Cobb,6,Cobb,6
2377,35,1303,Cobb,6,Cobb,6
2378,35,1303,Cobb,6,Cobb,6
2379,35,1303,Cobb,6,Cobb,6
2380,35,1303,Cobb,6,Cobb,6
2381,35,1303,Cobb,6,Cobb,6
2382,35,1303,Cobb,6,Cobb,6
2383,35,1303,Cobb,6,Cobb,6
2384,35,1303,Cobb,6,Cobb,6
2385,35,1303,Cobb,6,Cobb,6
2386,35,1303,Cobb,6,Cobb,6
2387,35,1303,Cobb,6,Cobb,6
2388,35,1303,Cobb,6,Cobb,6
2389,35,1303,Cobb,6,Cobb,6
2390,35,1303,Cobb,6,Cobb,6
2391,35,1303,Cobb,6,Cobb,6
2392,35,1303,Cobb,6,Cobb,6
2393,35,1303,Cobb,6,Cobb,6
2394,35,1303,Cobb,6,Cobb,6
2395,35,1303,Cobb,6,Cobb,6
2396,35,1303,Cobb,6,Cobb,6
2397,35,1303,Cobb,6,Cobb,6
2398,35,1303,Cobb,6,Cobb,6
2399,35,1303,Cobb,6,Cobb,6
2400,35,1303,Cobb,6,Cobb,6
2401,36,1304,Cobb,6,Cobb,6
2402,36,1304,Cobb,6,Cobb,6
2403,36,1304,Cobb,6,Cobb,6
2404,36,1304,Cobb,6,Cobb,6
2405,36,1304,Cobb,6,Cobb,6
2406,36,1304,Cobb,6,Cobb,6
2407,36,1304,Cobb,6,Cobb,6
2408,36,1304,Cobb,6,Cobb,6
2409,36,1304,Cobb,6,Cobb,6
2410,36,1304,Cobb,6,Cobb,6
2411,36,1304,Cobb,6,Cobb,6
2412,36,1304,Cobb,6,Cobb,6
2413,36,1304,Cobb,6,Cobb,6
2414,36,1304,Cobb,6,Cobb,6
2415,36,1304,Cobb,6,Cobb,6
2416,36,1304,Cobb,6,Cobb,6
2417,36,1304,Cobb,6,Cobb,6
2418,36,1304,Cobb,6,Cobb,6
2419,36,1304,Cobb,6,Cobb,6
2420,36,1304,Cobb,6,Cobb,6
2421,36,1304,Cobb,6,Cobb,6
2422,36,1304,Cobb,6,Cobb,6
2423,36,1304,Cobb,6,Cobb,6
2424,36,1304,Cobb,6,Cobb,6
2425,36,1304,Cobb,6,Cobb,6
2426,36,1304,Cobb,6,Cobb,6
2427,36,1304,Cobb,6,Cobb,6
2428,36,1304,Cobb,6,Cobb,6
2429,36,1304,Cobb,6,Cobb,6
2430,36,1304,Cobb,6,Cobb,6
2431,36,1304,Cobb,6,Cobb,6
2432,36,1304,Cobb,6,Cobb,6
2433,36,1304,Cobb,6,Cobb,6
2434,36,1304,Cobb,6,Cobb,6
2435,36,1304,Cobb,6,Cobb,6
2436,36,1304,Cobb,6,Cobb,6
2437,36,1304,Cobb,6,Cobb,6
2438,36,1304,Cobb,6,Cobb,6
2439,36,1304,Cobb,6,Cobb,6
2440,36,1304,Cobb,6,Cobb,6
2441,36,1304,Cobb,6,Cobb,6
2442,36,1304,Cobb,6,Cobb,6
2443,36,1304,Cobb,6,Cobb,6
2444,36,1304,Cobb,6,Cobb,6
2445,36,1304,Cobb,6,Cobb,6
2446,36,1304,Cobb,6,Cobb,6
2447,36,1304,Cobb,6,Cobb,6
2448,36,1304,Cobb,6,Cobb,6
2449,36,1304,Cobb,6,Cobb,6
2450,36,1304,Cobb,6,Cobb,6
2451,36,1304,Cobb,6,Cobb,6
2452,36,1304,Cobb,6,Cobb,6
2453,36,1304,Cobb,6,Cobb,6
2454,36,1304,Cobb,6,Cobb,6
2455,36,1304,Cobb,6,Cobb,6
2456,36,1304,Cobb,6,Cobb,6
2457,36,1304,Cobb,6,Cobb,6
2458,36,1304,Cobb,6,Cobb,6
2459,36,1304,Cobb,6,Cobb,6
2460,36,1304,Cobb,6,Cobb,6
2461,36,1304,Cobb,6,Cobb,6
2462,36,1304,Cobb,6,Cobb,6
2463,36,1304,Cobb,6,Cobb,6
2464,36,1304,Cobb,6,Cobb,6
2465,36,1304,Cobb,6,Cobb,6
2466,36,1304,Cobb,6,Cobb,6
2467,36,1304,Cobb,6,Cobb,6
2468,36,1304,Cobb,6,Cobb,6
2469,36,1304,Cobb,6,Cobb,6
2470,36,1304,Cobb,6,Cobb,6
2471,36,1304,Cobb,6,Cobb,6
2472,36,1304,Cobb,6,Cobb,6
2473,36,1304,Cobb,6,Cobb,6
2474,36,1304,Cobb,6,Cobb,6
2475,36,1304,Cobb,6,Cobb,6
2476,36,1304,Cobb,6,Cobb,6
2477,36,1304,Cobb,6,Cobb,6
2478,36,1304,Cobb,6,Cobb,6
2479,36,1304,Cobb,6,Cobb,6
2480,36,1304,Cobb,6,Cobb,6
2481,36,1304,Cobb,6,Cobb,6
2482,36,1304,Cobb,6,Cobb,6
2483,36,1304,Cobb,6,Cobb,6
2484,36,1304,Cobb,6,Cobb,6
2485,36,1304,Cobb,6,Cobb,6
2486,36,1304,Cobb,6,Cobb,6
2487,36,1304,Cobb,6,Cobb,6
2488,36,1304,Cobb,6,Cobb,6
2489,36,1304,Cobb,6,Cobb,6
2490,36,1304,Cobb,6,Cobb,6
2491,36,1304,Cobb,6,Cobb,6
2492,36,1304,Cobb,6,Cobb,6
2493,36,1304,Cobb,6,Cobb,6
2494,36,1304,Cobb,6,Cobb,6
2495,36,1304,Cobb,6,Cobb,6
2496,36,1304,Cobb,6,Cobb,6
2497,36,1304,Cobb,6,Cobb,6
2498,36,1304,Cobb,6,Cobb,6
2499,36,1304,Cobb,6,Cobb,6
2500,36,1304,Cobb,6,Cobb,6
2501,36,1304,Cobb,6,Cobb,6
2502,36,1304,Cobb,6,Cobb,6
2503,36,1304,Cobb,6,Cobb,6
2504,36,1304,Cobb,6,Cobb,6
2505,36,1304,Cobb,6,Cobb,6
2506,36,1304,Cobb,6,Cobb,6
2507,36,1304,Cobb,6,Cobb,6
2508,36,1304,Cobb,6,Cobb,6
2509,74,1505,Gwinnett,13,Gwinnett,11
2510,74,1505,Gwinnett,13,Gwinnett,11
2511,74,1505,Gwinnett,13,Gwinnett,11
2512,74,1505,Gwinnett,13,Gwinnett,11
2513,74,1505,Gwinnett,13,Gwinnett,11
2514,74,1505,Gwinnett,13,Gwinnett,11
2515,74,1505,Gwinnett,13,Gwinnett,11
2516,74,1505,Gwinnett,13,Gwinnett,11
2517,74,1505,Gwinnett,13,Gwinnett,11
2518,74,1505,Gwinnett,13,Gwinnett,11
2519,74,1505,Gwinnett,13,Gwinnett,11
2520,74,1505,Gwinnett,13,Gwinnett,11
2521,74,1505,Gwinnett,13,Gwinnett,11
2522,74,1505,Gwinnett,13,Gwinnett,11
2523,74,1505,Gwinnett,13,Gwinnett,11
2524,74,1505,Gwinnett,13,Gwinnett,11
2525,74,1505,Gwinnett,13,Gwinnett,11
2526,74,1505,Gwinnett,13,Gwinnett,11
2527,74,1505,Gwinnett,13,Gwinnett,11
2528,74,1505,Gwinnett,13,Gwinnett,11
2529,74,1505,Gwinnett,13,Gwinnett,11
2530,74,1505,Gwinnett,13,Gwinnett,11
2531,74,1505,Gwinnett,13,Gwinnett,11
2532,74,1505,Gwinnett,13,Gwinnett,11
2533,74,1505,Gwinnett,13,Gwinnett,11
2534,74,1505,Gwinnett,13,Gwinnett,11
2535,74,1505,Gwinnett,13,Gwinnett,11
2536,74,1505,Gwinnett,13,Gwinnett,11
2537,74,1505,Gwinnett,13,Gwinnett,11
2538,74,1505,Gwinnett,13,Gwinnett,11
2539,74,1505,Gwinnett,13,Gwinnett,11
2540,74,1505,Gwinnett,13,Gwinnett,11
2541,74,1505,Gwinnett,13,Gwinnett,11
2542,74,1505,Gwinnett,13,Gwinnett,11
2543,74,1505,Gwinnett,13,Gwinnett,11
2544,74,1505,Gwinnett,13,Gwinnett,11
2545,74,1505,Gwinnett,13,Gwinnett,11
2546,74,1505,Gwinnett,13,Gwinnett,11
2547,74,1505,Gwinnett,13,Gwinnett,11
2548,74,1505,Gwinnett,13,Gwinnett,11
2549,74,1505,Gwinnett,13,Gwinnett,11
2550,74,1505,Gwinnett,13,Gwinnett,11
2551,74,1505,Gwinnett,13,Gwinnett,11
2552,74,1505,Gwinnett,13,Gwinnett,11
2553,74,1505,Gwinnett,13,Gwinnett,11
2554,74,1505,Gwinnett,13,Gwinnett,11
2555,74,1505,Gwinnett,13,Gwinnett,11
2556,74,1505,Gwinnett,13,Gwinnett,11
2557,74,1505,Gwinnett,13,Gwinnett,11
2558,74,1505,Gwinnett,13,Gwinnett,11
2559,74,1505,Gwinnett,13,Gwinnett,11
2560,74,1505,Gwinnett,13,Gwinnett,11
2561,74,1505,Gwinnett,13,Gwinnett,11
2562,74,1505,Gwinnett,13,Gwinnett,11
2563,74,1505,Gwinnett,13,Gwinnett,11
2564,74,1505,Gwinnett,13,Gwinnett,11
2565,74,1505,Gwinnett,13,Gwinnett,11
2566,74,1505,Gwinnett,13,Gwinnett,11
2567,74,1505,Gwinnett,13,Gwinnett,11
2568,74,1505,Gwinnett,13,Gwinnett,11
2569,74,1505,Gwinnett,13,Gwinnett,11
2570,74,1505,Gwinnett,13,Gwinnett,11
2571,74,1505,Gwinnett,13,Gwinnett,11
2572,74,1505,Gwinnett,13,Gwinnett,11
2573,74,1505,Gwinnett,13,Gwinnett,11
2574,74,1505,Gwinnett,13,Gwinnett,11
2575,74,1505,Gwinnett,13,Gwinnett,11
2576,74,1505,Gwinnett,13,Gwinnett,11
2577,74,1505,Gwinnett,13,Gwinnett,11
2578,74,1505,Gwinnett,13,Gwinnett,11
2579,74,1505,Gwinnett,13,Gwinnett,11
2580,74,1505,Gwinnett,13,Gwinnett,11
2581,74,1505,Gwinnett,13,Gwinnett,11
2582,74,1505,Gwinnett,13,Gwinnett,11
2583,74,1505,Gwinnett,13,Gwinnett,11
2584,74,1505,Gwinnett,13,Gwinnett,11
2585,74,1505,Gwinnett,13,Gwinnett,11
2586,75,1504,Gwinnett,13,Gwinnett,11
2587,75,1504,Gwinnett,13,Gwinnett,11
2588,75,1504,Gwinnett,13,Gwinnett,11
2589,75,1504,Gwinnett,13,Gwinnett,11
2590,75,1504,Gwinnett,13,Gwinnett,11
2591,75,1504,Gwinnett,13,Gwinnett,11
2592,75,1504,Gwinnett,13,Gwinnett,11
2593,75,1504,Gwinnett,13,Gwinnett,11
2594,75,1504,Gwinnett,13,Gwinnett,11
2595,75,1504,Gwinnett,13,Gwinnett,11
2596,75,1504,Gwinnett,13,Gwinnett,11
2597,75,1504,Gwinnett,13,Gwinnett,11
2598,75,1504,Gwinnett,13,Gwinnett,11
2599,75,1504,Gwinnett,13,Gwinnett,11
2600,75,1504,Gwinnett,13,Gwinnett,11
2601,75,1504,Gwinnett,13,Gwinnett,11
2602,75,1504,Gwinnett,13,Gwinnett,11
2603,75,1504,Gwinnett,13,Gwinnett,11
2604,75,1504,Gwinnett,13,Gwinnett,11
2605,75,1504,Gwinnett,13,Gwinnett,11
2606,75,1504,Gwinnett,13,Gwinnett,11
2607,75,1504,Gwinnett,13,Gwinnett,11
2608,75,1504,Gwinnett,13,Gwinnett,11
2609,75,1504,Gwinnett,13,Gwinnett,11
2610,75,1504,Gwinnett,13,Gwinnett,11
2611,75,1504,Gwinnett,13,Gwinnett,11
2612,75,1504,Gwinnett,13,Gwinnett,11
2613,75,1504,Gwinnett,13,Gwinnett,11
2614,75,1504,Gwinnett,13,Gwinnett,11
2615,75,1504,Gwinnett,13,Gwinnett,11
2616,75,1504,Gwinnett,13,Gwinnett,11
2617,75,1504,Gwinnett,13,Gwinnett,11
2618,75,1504,Gwinnett,13,Gwinnett,11
2619,75,1504,Gwinnett,13,Gwinnett,11
2620,75,1504,Gwinnett,13,Gwinnett,11
2621,75,1504,Gwinnett,13,Gwinnett,11
2622,75,1504,Gwinnett,13,Gwinnett,11
2623,75,1504,Gwinnett,13,Gwinnett,11
2624,75,1504,Gwinnett,13,Gwinnett,11
2625,75,1504,Gwinnett,13,Gwinnett,11
2626,75,1504,Gwinnett,13,Gwinnett,11
2627,75,1504,Gwinnett,13,Gwinnett,11
2628,75,1504,Gwinnett,13,Gwinnett,11
2629,75,1504,Gwinnett,13,Gwinnett,11
2630,75,1504,Gwinnett,13,Gwinnett,11
2631,75,1504,Gwinnett,13,Gwinnett,11
2632,75,1504,Gwinnett,13,Gwinnett,11
2633,75,1504,Gwinnett,13,Gwinnett,11
2634,75,1504,Gwinnett,13,Gwinnett,11
2635,75,1504,Gwinnett,13,Gwinnett,11
2636,76,1503,Gwinnett,13,Gwinnett,11
2637,76,1503,Gwinnett,13,Gwinnett,11
2638,76,1503,Gwinnett,13,Gwinnett,11
2639,76,1503,Gwinnett,13,Gwinnett,11
2640,76,1503,Gwinnett,13,Gwinnett,11
2641,76,1503,Gwinnett,13,Gwinnett,11
2642,76,1503,Gwinnett,13,Gwinnett,11
2643,76,1503,Gwinnett,13,Gwinnett,11
2644,76,1503,Gwinnett,13,Gwinnett,11
2645,76,1503,Gwinnett,13,Gwinnett,11
2646,76,1503,Gwinnett,13,Gwinnett,11
2647,76,1503,Gwinnett,13,Gwinnett,11
2648,76,1503,Gwinnett,13,Gwinnett,11
2649,76,1503,Gwinnett,13,Gwinnett,11
2650,76,1503,Gwinnett,13,Gwinnett,11
2651,76,1503,Gwinnett,13,Gwinnett,11
2652,76,1503,Gwinnett,13,Gwinnett,11
2653,76,1503,Gwinnett,13,Gwinnett,11
2654,76,1503,Gwinnett,13,Gwinnett,11
2655,76,1503,Gwinnett,13,Gwinnett,11
2656,76,1503,Gwinnett,13,Gwinnett,11
2657,76,1503,Gwinnett,13,Gwinnett,11
2658,76,1503,Gwinnett,13,Gwinnett,11
2659,76,1503,Gwinnett,13,Gwinnett,11
2660,76,1503,Gwinnett,13,Gwinnett,11
2661,76,1503,Gwinnett,13,Gwinnett,11
2662,76,1503,Gwinnett,13,Gwinnett,11
2663,76,1503,Gwinnett,13,Gwinnett,11
2664,76,1503,Gwinnett,13,Gwinnett,11
2665,76,1503,Gwinnett,13,Gwinnett,11
2666,76,1503,Gwinnett,13,Gwinnett,11
2667,76,1503,Gwinnett,13,Gwinnett,11
2668,76,1503,Gwinnett,13,Gwinnett,11
2669,76,1503,Gwinnett,13,Gwinnett,11
2670,76,1503,Gwinnett,13,Gwinnett,11
2671,76,1503,Gwinnett,13,Gwinnett,11
2672,76,1503,Gwinnett,13,Gwinnett,11
2673,76,1503,Gwinnett,13,Gwinnett,11
2674,76,1503,Gwinnett,13,Gwinnett,11
2675,76,1503,Gwinnett,13,Gwinnett,11
2676,76,1503,Gwinnett,13,Gwinnett,11
2677,76,1503,Gwinnett,13,Gwinnett,11
2678,76,1503,Gwinnett,13,Gwinnett,11
2679,76,1503,Gwinnett,13,Gwinnett,11
2680,76,1503,Gwinnett,13,Gwinnett,11
2681,76,1503,Gwinnett,13,Gwinnett,11
2682,76,1503,Gwinnett,13,Gwinnett,11
2683,76,1503,Gwinnett,13,Gwinnett,11
2684,76,1503,Gwinnett,13,Gwinnett,11
2685,76,1503,Gwinnett,13,Gwinnett,11
2686,76,1503,Gwinnett,13,Gwinnett,11
2687,76,1503,Gwinnett,13,Gwinnett,11
2688,76,1503,Gwinnett,13,Gwinnett,11
2689,76,1503,Gwinnett,13,Gwinnett,11
2690,76,1503,Gwinnett,13,Gwinnett,11
2691,76,1503,Gwinnett,13,Gwinnett,11
2692,76,1503,Gwinnett,13,Gwinnett,11
2693,72,1501,Gwinnett,13,Gwinnett,11
2694,72,1501,Gwinnett,13,Gwinnett,11
2695,72,1501,Gwinnett,13,Gwinnett,11
2696,72,1501,Gwinnett,13,Gwinnett,11
2697,72,1501,Gwinnett,13,Gwinnett,11
2698,72,1501,Gwinnett,13,Gwinnett,11
2699,72,1501,Gwinnett,13,Gwinnett,11
2700,72,1501,Gwinnett,13,Gwinnett,11
2701,72,1501,Gwinnett,13,Gwinnett,11
2702,72,1501,Gwinnett,13,Gwinnett,11
2703,72,1501,Gwinnett,13,Gwinnett,11
2704,72,1501,Gwinnett,13,Gwinnett,11
2705,72,1501,Gwinnett,13,Gwinnett,11
2706,72,1501,Gwinnett,13,Gwinnett,11
2707,72,1501,Gwinnett,13,Gwinnett,11
2708,72,1501,Gwinnett,13,Gwinnett,11
2709,72,1501,Gwinnett,13,Gwinnett,11
2710,72,1501,Gwinnett,13,Gwinnett,11
2711,72,1501,Gwinnett,13,Gwinnett,11
2712,72,1501,Gwinnett,13,Gwinnett,11
2713,72,1501,Gwinnett,13,Gwinnett,11
2714,72,1501,Gwinnett,13,Gwinnett,11
2715,72,1501,Gwinnett,13,Gwinnett,11
2716,72,1501,Gwinnett,13,Gwinnett,11
2717,72,1501,Gwinnett,13,Gwinnett,11
2718,72,1501,Gwinnett,13,Gwinnett,11
2719,72,1501,Gwinnett,13,Gwinnett,11
2720,72,1501,Gwinnett,13,Gwinnett,11
2721,72,1501,Gwinnett,13,Gwinnett,11
2722,72,1501,Gwinnett,13,Gwinnett,11
2723,72,1501,Gwinnett,13,Gwinnett,11
2724,72,1501,Gwinnett,13,Gwinnett,11
2725,72,1501,Gwinnett,13,Gwinnett,11
2726,72,1501,Gwinnett,13,Gwinnett,11
2727,72,1501,Gwinnett,13,Gwinnett,11
2728,72,1501,Gwinnett,13,Gwinnett,11
2729,72,1501,Gwinnett,13,Gwinnett,11
2730,72,1501,Gwinnett,13,Gwinnett,11
2731,72,1501,Gwinnett,13,Gwinnett,11
2732,72,1501,Gwinnett,13,Gwinnett,11
2733,72,1501,Gwinnett,13,Gwinnett,11
2734,72,1501,Gwinnett,13,Gwinnett,11
2735,72,1501,Gwinnett,13,Gwinnett,11
2736,72,1501,Gwinnett,13,Gwinnett,11
2737,72,1501,Gwinnett,13,Gwinnett,11
2738,72,1501,Gwinnett,13,Gwinnett,11
2739,72,1501,Gwinnett,13,Gwinnett,11
2740,72,1501,Gwinnett,13,Gwinnett,11
2741,72,1501,Gwinnett,13,Gwinnett,11
2742,72,1501,Gwinnett,13,Gwinnett,11
2743,72,1501,Gwinnett,13,Gwinnett,11
2744,72,1501,Gwinnett,13,Gwinnett,11
2745,72,1501,Gwinnett,13,Gwinnett,11
2746,72,1501,Gwinnett,13,Gwinnett,11
2747,72,1501,Gwinnett,13,Gwinnett,11
2748,72,1501,Gwinnett,13,Gwinnett,11
2749,72,1501,Gwinnett,13,Gwinnett,11
2750,72,1501,Gwinnett,13,Gwinnett,11
2751,72,1501,Gwinnett,13,Gwinnett,11
2752,72,1501,Gwinnett,13,Gwinnett,11
2753,72,1501,Gwinnett,13,Gwinnett,11
2754,72,1501,Gwinnett,13,Gwinnett,11
2755,72,1501,Gwinnett,13,Gwinnett,11
2756,72,1501,Gwinnett,13,Gwinnett,11
2757,72,1501,Gwinnett,13,Gwinnett,11
2758,72,1501,Gwinnett,13,Gwinnett,11
2759,72,1501,Gwinnett,13,Gwinnett,11
2760,72,1501,Gwinnett,13,Gwinnett,11
2761,72,1501,Gwinnett,13,Gwinnett,11
2762,72,1501,Gwinnett,13,Gwinnett,11
2763,72,1501,Gwinnett,13,Gwinnett,11
2764,72,1501,Gwinnett,13,Gwinnett,11
2765,72,1501,Gwinnett,13,Gwinnett,11
2766,72,1501,Gwinnett,13,Gwinnett,11
2767,72,1501,Gwinnett,13,Gwinnett,11
2768,72,1501,Gwinnett,13,Gwinnett,11
2769,72,1501,Gwinnett,13,Gwinnett,11
2770,72,1501,Gwinnett,13,Gwinnett,11
2771,72,1501,Gwinnett,13,Gwinnett,11
2772,72,1501,Gwinnett,13,Gwinnett,11
2773,72,1501,Gwinnett,13,Gwinnett,11
2774,72,1501,Gwinnett,13,Gwinnett,11
2775,72,1501,Gwinnett,13,Gwinnett,11
2776,72,1501,Gwinnett,13,Gwinnett,11
2777,72,1501,Gwinnett,13,Gwinnett,11
2778,72,1501,Gwinnett,13,Gwinnett,11
2779,72,1501,Gwinnett,13,Gwinnett,11
2780,72,1501,Gwinnett,13,Gwinnett,11
2781,72,1501,Gwinnett,13,Gwinnett,11
2782,72,1501,Gwinnett,13,Gwinnett,11
2783,72,1501,Gwinnett,13,Gwinnett,11
2784,72,1501,Gwinnett,13,Gwinnett,11
2785,72,1501,Gwinnett,13,Gwinnett,11
2786,72,1501,Gwinnett,13,Gwinnett,11
2787,72,1501,Gwinnett,13,Gwinnett,11
2788,72,1501,Gwinnett,13,Gwinnett,11
2789,72,1501,Gwinnett,13,Gwinnett,11
2790,72,1501,Gwinnett,13,Gwinnett,11
2791,72,1501,Gwinnett,13,Gwinnett,11
2792,72,1501,Gwinnett,13,Gwinnett,11
2793,72,1501,Gwinnett,13,Gwinnett,11
2794,72,1501,Gwinnett,13,Gwinnett,11
2795,72,1501,Gwinnett,13,Gwinnett,11
2796,72,1501,Gwinnett,13,Gwinnett,11
2797,72,1501,Gwinnett,13,Gwinnett,11
2798,72,1501,Gwinnett,13,Gwinnett,11
